customer_id,current_mrr,trailing_3m_usage_avg,trailing_3m_usage_trend,trailing_3m_support_ticket_avg,trailing_3m_nps_avg,trailing_3m_payment_delay_avg,trailing_3m_discount_avg,seat_growth_rate,expansion_frequency,contraction_frequency,churn_history_flag,renewal_due_flag,concentration_weight,tenure_months
CUST001011,13790.83,47.007,-3.235,7.0,-15.513,10.333,0.3024,-0.1401,0.0,0.0,0,1,0.001448,54
CUST001012,518.0,73.387,1.47,1.0,35.457,16.333,0.036,0.0,0.0,0.0,0,0,5.4e-05,14
CUST001013,354.3,87.887,-0.32,0.0,59.783,8.0,0.0816,0.2,0.2857,0.0,0,0,3.7e-05,7
CUST001014,250.0,61.34,-1.4,1.5,2.59,13.5,0.295,0.0,0.0,0.0,0,0,2.6e-05,2
CUST001015,11746.45,97.423,1.225,2.333,84.89,12.0,0.0246,0.0,0.0833,0.0,0,1,0.001233,39
CUST001016,293.58,58.92,5.85,3.333,-2.547,23.0,0.217,-0.1111,0.0,0.1667,0,1,3.1e-05,39
CUST001017,1885.29,83.96,-1.32,1.333,66.467,11.0,0.0,0.0,0.25,0.0,0,1,0.000198,56
CUST001018,3332.13,79.33,2.245,1.667,52.737,16.0,0.2635,0.0,0.0,0.0,0,1,0.00035,3
CUST001019,1151.88,69.42,5.62,2.667,40.41,9.0,0.0998,0.0,0.0,0.0,0,1,0.000121,3
CUST001020,8867.56,55.06,-11.6,4.333,-10.233,15.667,0.3659,-0.1386,0.0,0.0833,0,0,0.000931,32
CUST001021,932.73,90.04,-2.88,0.667,75.073,8.667,0.2389,0.0,0.0,0.0,0,1,9.8e-05,46
CUST001022,0.0,72.113,-1.445,1.333,35.637,17.333,0.0698,0.0,0.0,0.0,1,0,0.0,24
CUST001023,3142.5,82.357,4.735,2.0,59.463,15.667,0.226,0.0,0.0,0.0,0,0,0.00033,14
CUST001024,1178.54,68.25,6.095,0.667,31.927,14.333,0.4314,0.0,0.0833,0.0,0,0,0.000124,13
CUST001025,1041.65,71.043,6.87,3.0,43.503,16.667,0.2026,0.0,0.0,0.0,0,0,0.000109,6
CUST001026,0.0,63.033,-10.49,3.0,28.343,14.0,0.3896,0.0,0.0,0.0,1,0,0.0,56
CUST001027,281.89,76.857,2.27,0.667,40.09,19.667,0.2053,0.0,0.0,0.0,0,1,3e-05,30
CUST001028,0.0,66.285,-2.15,2.0,13.545,17.0,0.1108,-0.0132,0.0,0.0,1,0,0.0,17
CUST001029,7472.0,96.847,0.365,3.333,80.423,9.667,0.1102,0.0,0.0,0.0,0,1,0.000785,46
CUST001030,355.14,72.67,7.065,1.333,41.683,22.0,0.2429,0.0,0.0,0.0,0,1,3.7e-05,36
CUST001031,0.0,64.483,3.025,1.333,20.07,15.0,0.2373,0.0,0.0,0.0,1,0,0.0,33
CUST001032,928.4,54.587,4.055,2.667,12.893,14.333,0.3156,0.0,0.0,0.0,0,1,9.7e-05,41
CUST001033,1388.46,96.807,4.455,1.0,82.38,13.667,0.1433,-0.1277,0.0,0.1667,0,1,0.000146,46
CUST001034,0.0,60.893,3.08,2.667,19.253,8.333,0.3417,0.0,0.1429,0.0,1,0,0.0,17
CUST001035,1039.82,77.473,-1.35,1.667,52.383,9.333,0.2823,0.1304,0.0833,0.0833,0,1,0.000109,53
CUST001036,760.14,80.73,-4.855,1.333,48.197,15.333,0.1083,0.0,0.0,0.0833,0,0,8e-05,25
CUST001037,6741.9,89.547,-2.71,1.667,85.607,0.333,0.1348,0.0,0.1667,0.0,0,1,0.000708,43
CUST001038,1178.16,91.22,7.05,0.0,70.577,6.333,0.203,0.0,0.0833,0.0,0,0,0.000124,23
CUST001039,0.0,76.37,-4.405,0.667,31.417,17.333,0.1817,0.0,0.0,0.0,1,0,0.0,37
CUST001040,0.0,75.49,-4.59,2.333,47.45,10.0,0.2508,0.0,0.0,0.0,1,0,0.0,44
CUST001041,420.0,56.983,-7.26,2.333,-0.117,19.333,0.2913,0.0,0.0,0.0,0,0,4.4e-05,17
CUST001042,1071.12,75.227,0.35,1.333,50.59,16.333,0.1216,0.0,0.0,0.0,0,0,0.000112,8
CUST001043,0.0,85.635,5.75,1.0,65.655,10.0,0.0958,0.0,0.0,0.0,1,0,0.0,34
CUST001044,527.31,82.47,-7.94,1.667,63.327,14.333,0.2122,0.0,0.0,0.0,0,1,5.5e-05,45
CUST001045,1111.5,71.65,-2.21,1.667,40.95,9.333,0.1561,0.0,0.0,0.0,0,1,0.000117,6
CUST001046,7110.0,82.72,5.56,2.333,55.813,15.667,0.1932,0.0,0.0,0.0,0,1,0.000747,33
CUST001047,2888.46,76.667,7.53,2.0,49.893,10.0,0.2505,0.0,0.0,0.0,0,1,0.000303,56
CUST001048,0.0,61.015,-22.47,1.5,15.095,18.5,0.1307,0.0,0.0,0.0,1,0,0.0,22
CUST001049,1102.94,89.953,7.03,0.333,71.507,5.0,0.2067,0.0,0.0833,0.0,0,0,0.000116,15
CUST001050,1323.85,84.497,-3.38,1.0,63.637,13.333,0.3067,0.0,0.0,0.0,0,1,0.000139,24
CUST001051,368.25,75.8,1.25,1.667,46.767,16.667,0.0313,0.0,0.0,0.0,0,0,3.9e-05,32
CUST001052,7004.44,70.49,7.095,2.667,25.59,9.0,0.103,0.0,0.0,0.0,0,0,0.000735,4
CUST001053,2178.49,89.253,4.415,1.0,74.47,6.333,0.0207,0.0,0.0,0.0,0,1,0.000229,45
CUST001054,809.25,77.007,5.87,0.667,39.957,14.333,0.2946,0.0,0.0,0.0,0,1,8.5e-05,40
CUST001055,462.5,84.08,5.21,0.333,63.54,14.333,0.2656,0.0,0.0,0.0,0,1,4.9e-05,49
CUST001056,1760.84,86.667,-1.33,1.0,72.71,7.667,0.2403,0.0,0.0,0.0,0,0,0.000185,33
CUST001057,2232.09,68.577,-8.34,2.667,35.037,13.667,0.2214,0.0,0.0833,0.0833,0,0,0.000234,30
CUST001058,950.0,76.763,0.4,0.333,36.927,13.667,0.1344,0.0,0.0,0.0,0,1,0.0001,18
CUST001059,0.0,74.77,11.14,1.333,40.55,9.667,0.0902,0.0,0.0,0.0,1,0,0.0,35
CUST001060,2974.38,85.23,6.065,1.667,63.56,8.0,0.16,0.0,0.0833,0.0,0,0,0.000312,28
CUST001061,1030.75,69.453,8.465,2.333,28.547,15.0,0.1048,0.0,0.0,0.0,0,0,0.000108,5
CUST001062,264.02,60.883,-4.33,1.333,18.613,13.333,0.1413,-0.1667,0.0,0.0833,0,0,2.8e-05,19
CUST001063,9568.2,93.447,3.31,6.0,84.163,13.333,0.262,0.0,0.0833,0.0833,0,0,0.001005,16
CUST001064,3638.77,78.823,12.135,1.333,38.117,11.0,0.115,0.0,0.1667,0.0,0,1,0.000382,46
CUST001065,2962.1,87.293,4.035,1.0,71.617,10.667,0.2279,0.169,0.0833,0.0833,0,0,0.000311,22
CUST001066,2873.43,92.96,-1.17,1.0,78.22,8.333,0.1739,0.0,0.1667,0.0,0,1,0.000302,52
CUST001067,280.0,70.503,6.14,2.0,40.64,13.333,0.0405,0.0,0.0,0.0,0,0,2.9e-05,22
CUST001068,8050.0,86.343,8.08,4.667,65.223,6.0,0.1773,0.0,0.0,0.0,0,0,0.000845,7
CUST001069,1653.55,59.45,11.14,1.667,1.07,18.667,0.4508,0.2593,0.1667,0.0,1,0,0.000174,19
CUST001070,2443.88,62.98,-5.6,3.0,19.825,18.5,0.1918,0.0179,0.0,0.0,0,0,0.000257,2
CUST001071,8866.0,64.133,5.325,6.333,9.917,9.667,0.1588,0.0,0.0,0.0,0,0,0.000931,11
CUST001072,0.0,61.847,-0.355,3.0,4.51,17.333,0.298,0.0185,0.0909,0.0,1,0,0.0,16
CUST001073,5519.39,76.997,1.88,3.667,64.133,13.667,0.2522,0.0,0.0,0.1429,0,0,0.00058,7
CUST001074,0.0,78.13,4.835,1.0,45.547,19.0,0.1882,0.0,0.0,0.0,1,0,0.0,37
CUST001075,14135.09,81.13,-2.56,5.0,54.61,9.0,0.0327,0.0,0.0,0.0,0,1,0.001484,44
CUST001076,3624.2,100.0,-0.0,0.333,83.933,14.0,0.0468,0.0,0.0833,0.0,0,0,0.000381,22
CUST001077,1434.5,84.817,1.97,1.0,71.183,8.333,0.1062,0.0,0.0,0.0,0,0,0.000151,8
CUST001078,6106.67,73.78,4.48,2.667,44.487,11.0,0.2588,0.0,0.0,0.0,0,0,0.000641,3
CUST001079,906.93,89.837,10.06,0.333,70.02,12.0,0.0742,0.0,0.1667,0.0,0,0,9.5e-05,14
CUST001080,2868.87,85.073,-2.54,2.333,64.963,16.333,0.0018,0.0656,0.0833,0.0,0,1,0.000301,52
CUST001081,4619.16,72.877,5.51,3.0,34.62,14.667,0.2476,0.0,0.0,0.0,0,1,0.000485,47
CUST001082,2451.0,76.173,-8.18,3.0,48.84,9.333,0.0978,0.0,0.0833,0.0,0,1,0.000257,41
CUST001083,8213.33,90.907,1.435,3.667,58.27,8.667,0.1693,0.0,0.0,0.0,0,1,0.000862,48
CUST001084,3928.35,78.77,6.315,1.667,55.743,10.667,0.0,0.0,0.0833,0.0,0,1,0.000412,48
CUST001085,0.0,70.993,4.91,0.667,34.63,15.0,0.1124,0.0,0.0,0.0,1,0,0.0,35
CUST001086,0.0,80.6,2.17,2.0,50.37,21.0,0.0467,0.0,0.0,0.0,1,0,0.0,39
CUST001087,11650.12,86.713,-0.73,8.0,56.05,13.0,0.1827,0.0,0.0,0.0,0,0,0.001223,18
CUST001088,6551.11,95.973,6.04,2.333,78.44,5.667,0.158,0.0,0.0,0.0,0,1,0.000688,55
CUST001089,16212.9,78.2,-2.06,9.333,48.417,10.0,0.2297,0.0,0.0,0.0,0,1,0.001702,37
CUST001090,809.25,82.367,-1.105,2.333,73.14,18.667,0.2687,0.0,0.0,0.0,0,0,8.5e-05,16
CUST001091,327.6,84.357,3.95,0.333,59.48,11.333,0.0393,0.0,0.0,0.0,0,0,3.4e-05,20
CUST001092,0.0,27.547,-12.345,7.0,-46.39,11.667,0.4239,-0.3412,0.0,0.1667,1,0,0.0,40
CUST001093,2712.03,83.813,1.765,1.667,61.457,7.0,0.2431,0.0,0.0,0.0,0,0,0.000285,28
CUST001094,510.59,71.763,4.07,1.667,42.297,17.667,0.112,0.0,0.0,0.0833,0,1,5.4e-05,43
CUST001095,0.0,52.24,0.0,6.0,-23.13,26.0,0.2877,0.0,0.0,0.0,1,0,0.0,17
CUST001096,671.12,69.35,-2.465,3.0,32.68,6.333,0.1047,0.0,0.0,0.0833,0,1,7e-05,56
CUST001097,333.09,85.847,-0.82,1.0,64.42,14.333,0.1086,0.0,0.0,0.0,0,1,3.5e-05,49
CUST001098,344.46,82.503,8.375,0.333,48.38,12.667,0.1188,0.0,0.0,0.0,0,0,3.6e-05,28
CUST001099,444.82,81.967,1.475,0.333,59.29,16.667,0.0519,0.0,0.0833,0.0,0,0,4.7e-05,22
CUST001100,292.5,83.413,-0.685,1.667,58.81,11.667,0.2514,0.0,0.0,0.0,0,0,3.1e-05,16
CUST001101,7453.44,90.013,-3.16,3.333,71.63,3.333,0.064,0.0,0.0833,0.0,0,1,0.000783,33
CUST001102,0.0,85.127,-14.335,1.333,71.817,10.0,0.1736,0.0,0.0,0.0,1,0,0.0,22
CUST001103,5512.29,75.877,5.805,3.333,40.79,10.0,0.2295,0.0,0.0833,0.0833,0,0,0.000579,22
CUST001104,420.0,65.767,-3.82,4.0,23.77,18.333,0.1507,0.0,0.0,0.0,0,0,4.4e-05,4
CUST001105,510.78,76.45,2.42,2.333,49.497,18.333,0.2388,0.0,0.0,0.0,0,1,5.4e-05,37
CUST001106,307.35,90.613,4.205,0.333,60.43,14.333,0.2225,0.0,0.0,0.0,0,1,3.2e-05,42
CUST001107,0.0,25.77,-0.67,3.333,-47.71,9.667,0.4188,0.0435,0.0,0.0,1,0,0.0,44
CUST001108,280.0,70.27,-3.585,2.667,40.54,15.667,0.2747,0.0,0.0,0.0,0,0,2.9e-05,17
CUST001109,5880.8,86.287,-11.345,2.333,65.06,13.0,0.1516,0.0387,0.0833,0.0,0,1,0.000617,37
CUST001110,2917.4,81.317,15.305,1.333,61.86,9.333,0.2353,0.0,0.0833,0.0,0,0,0.000306,26
CUST001111,9201.96,83.847,5.305,4.333,60.953,7.333,0.07,0.0,0.0833,0.0,0,1,0.000966,55
CUST001112,782.45,58.763,4.245,1.333,21.11,14.667,0.1965,0.0526,0.0,0.1429,0,0,8.2e-05,7
CUST001113,0.0,56.317,0.975,2.0,-4.847,20.667,0.1521,0.0,0.0,0.0,1,0,0.0,13
CUST001114,1035.45,77.217,6.535,1.0,46.113,10.667,0.078,0.0,0.0,0.0,0,0,0.000109,34
CUST001115,938.12,74.883,0.285,1.333,38.65,28.0,0.0979,0.0,0.0,0.0,0,0,9.9e-05,22
CUST001116,2438.33,61.497,-0.225,3.333,16.427,10.667,0.2033,-0.0635,0.0,0.0,0,0,0.000256,30
CUST001117,523.59,78.46,4.95,0.333,58.993,14.333,0.2328,0.0,0.0,0.0,0,0,5.5e-05,34
CUST001118,1253.3,69.687,4.11,2.333,40.59,10.333,0.174,0.0,0.0,0.0,0,0,0.000132,32
CUST001119,914.38,68.36,2.51,1.333,31.677,11.333,0.2454,0.0,0.0,0.0,0,0,9.6e-05,4
CUST001120,6283.33,81.513,-0.395,4.667,62.687,7.333,0.1059,0.0,0.0,0.0,0,0,0.00066,19
CUST001121,11990.3,83.887,8.25,4.0,63.973,6.667,0.1429,0.0,0.0,0.0,0,1,0.001259,46
CUST001122,902.5,65.103,1.96,3.0,26.053,15.333,0.1473,0.0,0.0,0.0,0,0,9.5e-05,4
CUST001123,5159.03,68.567,1.54,5.667,37.247,9.333,0.2524,0.0,0.1667,0.0,0,1,0.000542,44
CUST001124,497.06,62.513,9.415,2.333,16.433,12.0,0.4287,0.0,0.0,0.0,0,1,5.2e-05,21
CUST001125,1506.37,60.807,1.345,3.333,7.49,7.0,0.3968,0.0,0.0833,0.0,0,0,0.000158,22
CUST001126,7071.16,100.0,-0.0,3.0,91.103,9.667,0.0947,0.0,0.0,0.0833,0,1,0.000742,53
CUST001127,0.0,70.637,3.445,2.667,36.673,16.667,0.259,0.0,0.0,0.0,1,0,0.0,34
CUST001128,2551.81,92.277,9.865,1.333,77.02,9.667,0.2161,0.0,0.0833,0.0,0,0,0.000268,22
CUST001129,299.0,86.573,-3.07,0.333,64.767,6.333,0.0,0.0,0.1667,0.0,0,0,3.1e-05,25
CUST001130,916.52,95.513,3.21,0.333,84.81,7.0,0.2119,0.0,0.0833,0.0,0,1,9.6e-05,37
CUST001131,2175.0,77.737,14.67,1.667,47.6,6.0,0.3162,0.04,0.0,0.0,0,0,0.000228,5
CUST001132,565.6,82.673,-0.76,0.333,50.017,11.0,0.1421,0.0,0.0,0.0,0,0,5.9e-05,17
CUST001133,0.0,80.04,4.695,1.0,52.873,15.667,0.0443,0.0,0.0,0.0,1,0,0.0,39
CUST001134,1512.2,86.957,-3.26,0.333,82.087,8.0,0.1584,0.0,0.0,0.0,0,0,0.000159,14
CUST001135,1290.94,84.4,3.615,2.0,51.81,15.333,0.1918,0.0,0.0,0.0833,0,1,0.000136,27
CUST001136,705.89,57.903,4.435,1.0,7.973,16.0,0.0459,0.0,0.0833,0.0833,0,1,7.4e-05,36
CUST001137,2568.75,86.543,6.725,3.0,65.123,12.667,0.2147,0.0,0.0,0.0,0,1,0.00027,38
CUST001138,2848.16,85.373,3.895,3.333,71.797,5.333,0.1811,0.0,0.0833,0.0,0,0,0.000299,31
CUST001139,574.94,58.397,5.115,1.333,7.807,12.0,0.3158,0.0,0.0833,0.0,0,1,6e-05,24
CUST001140,1158.27,84.597,8.535,1.333,60.55,13.333,0.0435,0.0,0.0,0.0,0,1,0.000122,44
CUST001141,604.85,94.38,2.84,0.333,86.913,4.667,0.2455,0.0,0.0,0.0,0,1,6.4e-05,52
CUST001142,4450.93,76.26,3.47,3.333,31.493,18.333,0.182,0.0,0.0833,0.0,0,1,0.000467,49
CUST001143,327.6,57.623,4.335,1.333,-0.453,15.0,0.2423,0.0,0.0,0.0,0,0,3.4e-05,7
CUST001144,0.0,84.957,0.005,0.333,59.28,21.333,0.2123,0.0,0.0,0.0,1,0,0.0,53
CUST001145,3536.25,98.497,2.255,1.333,89.503,8.0,0.1098,0.2295,0.2,0.0,0,0,0.000371,10
CUST001146,3527.61,78.583,-2.585,1.333,49.287,8.0,0.1164,0.038,0.0833,0.0,0,0,0.00037,32
CUST001147,2203.12,69.473,3.105,3.667,29.5,12.0,0.2921,0.0,0.0,0.0,0,0,0.000231,15
CUST001148,462.5,72.483,-3.315,1.0,48.63,14.333,0.1728,0.0,0.0,0.0,0,0,4.9e-05,34
CUST001149,1851.84,82.49,4.395,0.667,54.563,8.667,0.1632,0.0,0.0833,0.0,0,0,0.000194,28
CUST001150,788.11,85.377,2.495,0.667,55.76,14.667,0.0927,0.0,0.0,0.0,0,1,8.3e-05,43
CUST001151,0.0,67.16,7.535,2.333,26.843,21.333,0.2361,0.0,0.0,0.0,1,0,0.0,5
CUST001152,0.0,46.597,1.495,8.333,-22.59,19.333,0.3298,0.0301,0.0,0.1111,1,0,0.0,43
CUST001153,3263.0,44.877,1.745,4.667,-13.183,14.667,0.1777,0.0588,0.0,0.0,0,1,0.000343,52
CUST001154,371.02,86.32,-2.085,0.333,66.8,12.333,0.252,0.0,0.0,0.0,0,1,3.9e-05,51
CUST001155,1754.02,91.01,4.61,1.0,87.293,9.667,0.109,0.0,0.0833,0.0,0,1,0.000184,38
CUST001156,422.8,62.48,13.2,2.5,34.035,23.5,0.3121,0.0,0.0,0.0,0,0,4.4e-05,2
CUST001157,1510.97,71.637,-1.71,1.667,36.413,7.333,0.0857,0.0,0.0833,0.0,0,0,0.000159,17
CUST001158,483.83,91.563,1.535,1.667,55.987,17.667,0.0,0.0,0.0,0.0,0,1,5.1e-05,51
CUST001159,264.39,94.25,-6.245,0.333,85.193,11.0,0.0,-0.1429,0.1667,0.0833,0,0,2.8e-05,35
CUST001160,2285.19,80.113,2.46,1.0,45.247,13.333,0.2146,-0.1594,0.0909,0.0909,0,0,0.00024,11
CUST001161,1342.71,85.303,7.08,4.333,66.987,15.0,0.2168,0.0,0.0,0.0,0,1,0.000141,55
CUST001162,1391.34,90.303,4.475,1.0,70.133,15.667,0.0,0.0,0.0,0.0,0,0,0.000146,32
CUST001163,0.0,38.887,-9.88,4.333,-23.02,14.333,0.4042,-0.1667,0.0,0.2,1,0,0.0,53
CUST001164,1008.59,79.203,3.18,1.333,57.657,9.333,0.171,0.0,0.0,0.0,0,1,0.000106,55
CUST001165,505.0,75.287,9.165,1.667,37.34,16.667,0.1406,0.0,0.0,0.0,0,1,5.3e-05,51
CUST001166,1535.5,79.92,2.615,2.0,52.18,4.0,0.2228,0.0,0.0,0.0,0,0,0.000161,7
CUST001167,835.25,82.277,3.415,1.0,55.32,15.333,0.0034,0.0,0.0833,0.0,0,1,8.8e-05,33
CUST001168,1400.61,88.24,4.16,2.0,60.437,13.667,0.037,0.0,0.0833,0.0,0,0,0.000147,23
CUST001169,2855.62,84.08,8.995,2.0,53.803,11.667,0.3086,0.0,0.0,0.0,0,0,0.0003,13
CUST001170,1464.95,75.013,-1.915,2.667,33.817,10.0,0.1764,0.0,0.0,0.0,0,0,0.000154,9
CUST001171,1322.95,89.79,1.715,0.333,74.707,11.333,0.1263,0.0,0.0,0.0,0,0,0.000139,17
CUST001172,829.02,64.743,-1.905,2.333,32.617,11.333,0.2034,0.0,0.0,0.0833,0,0,8.7e-05,26
CUST001173,1434.5,68.717,-0.015,3.0,20.243,15.333,0.2348,0.0,0.0,0.0,0,0,0.000151,5
CUST001174,422.8,66.62,11.99,1.0,36.55,19.667,0.1631,0.0,0.0,0.0,0,0,4.4e-05,5
CUST001175,268.23,93.477,6.695,0.0,90.17,14.667,0.1084,0.0,0.0833,0.0,0,0,2.8e-05,20
CUST001176,12051.52,94.5,5.23,4.333,80.093,8.333,0.2066,0.0,0.0,0.0,0,1,0.001265,43
CUST001177,819.62,72.603,10.105,1.333,38.08,18.667,0.2456,0.0,0.0,0.0,0,0,8.6e-05,14
CUST001178,474.84,74.247,-1.28,2.667,35.243,17.333,0.1763,0.0,0.0,0.0,0,1,5e-05,30
CUST001179,692.73,76.237,-3.23,1.0,38.587,15.333,0.0905,0.0,0.1667,0.0,0,1,7.3e-05,27
CUST001180,291.88,76.743,2.94,0.333,53.243,12.0,0.1012,0.0,0.125,0.0,0,0,3.1e-05,8
CUST001181,838.7,75.103,5.36,0.667,42.983,8.667,0.1473,0.0,0.0833,0.0833,0,1,8.8e-05,43
CUST001182,301.37,78.16,-4.4,2.0,47.56,20.0,0.3098,0.0,0.0,0.0,0,1,3.2e-05,49
CUST001183,520.29,14.16,-2.56,4.333,-63.8,18.667,0.4019,0.1429,0.0833,0.0,0,1,5.5e-05,50
CUST001184,891.63,64.917,13.38,0.667,31.19,5.667,0.1478,0.0833,0.0,0.2,0,0,9.4e-05,5
CUST001185,9157.55,95.093,-1.41,2.667,80.96,6.0,0.159,0.0,0.0833,0.0,0,1,0.000962,54
CUST001186,10553.12,100.0,-0.0,5.333,94.58,10.0,0.199,0.0769,0.0833,0.0,0,1,0.001108,42
CUST001187,926.25,67.747,9.455,1.333,35.037,13.333,0.0727,0.0,0.0,0.0,0,1,9.7e-05,3
CUST001188,518.0,67.267,5.815,0.667,23.45,12.667,0.1481,0.0,0.0,0.0,0,1,5.4e-05,52
CUST001189,0.0,82.483,0.905,1.0,56.693,14.0,0.2802,0.0,0.0,0.0,1,0,0.0,29
CUST001190,7724.49,82.1,-0.715,3.333,50.6,7.667,0.2627,0.0,0.0909,0.0,0,0,0.000811,11
CUST001191,15127.5,65.763,12.43,9.667,26.65,13.667,0.2107,0.0867,0.0,0.0,0,0,0.001588,3
CUST001192,375.2,66.62,2.205,1.667,31.407,15.0,0.1295,0.0,0.0,0.0,0,0,3.9e-05,4
CUST001193,260.17,70.993,-4.5,0.667,27.723,14.0,0.0595,0.0,0.0,0.0,0,0,2.7e-05,25
CUST001194,0.0,88.72,0.0,0.0,77.99,10.0,0.1814,0.0,0.0,0.0,1,0,0.0,4
CUST001195,4393.87,85.923,7.2,2.0,63.563,6.0,0.0977,0.0,0.0833,0.0,0,1,0.000461,43
CUST001196,1312.82,78.617,10.55,2.667,49.653,13.333,0.1337,0.0,0.0833,0.0,0,1,0.000138,30
CUST001197,305.14,89.883,-0.435,0.0,61.16,16.667,0.0891,0.0,0.0,0.0,0,0,3.2e-05,33
CUST001198,1199.35,66.173,-1.0,3.0,23.197,19.0,0.2832,0.0,0.125,0.0,0,0,0.000126,8
CUST001199,1030.75,73.423,21.385,0.0,28.73,13.667,0.2321,0.0,0.0,0.0,0,0,0.000108,7
CUST001200,2377.5,88.443,-3.5,1.0,72.78,6.667,0.2734,0.0,0.0,0.0,0,1,0.00025,12
CUST001201,0.0,58.177,-2.005,1.333,-7.443,19.667,0.1827,0.0,0.0,0.0,1,0,0.0,53
CUST001202,2105.39,86.077,8.28,0.0,57.96,7.0,0.0464,0.0,0.25,0.0,0,1,0.000221,47
CUST001203,1693.84,92.293,7.945,1.333,71.263,4.667,0.0963,0.0,0.0833,0.0833,0,1,0.000178,53
CUST001204,1434.5,89.77,-1.95,2.0,54.193,18.0,0.1002,0.0,0.0,0.0,0,1,0.000151,46
CUST001205,0.0,68.307,-0.66,0.333,21.877,16.667,0.2316,0.0,0.0,0.0,1,0,0.0,34
CUST001206,1555.62,66.653,-2.89,1.667,36.543,13.333,0.2362,0.0,0.0,0.0,0,1,0.000163,21
CUST001207,2854.01,91.64,3.32,1.0,79.387,9.333,0.2449,0.0,0.0,0.0,0,1,0.0003,48
CUST001208,327.6,69.83,10.02,2.667,24.973,16.0,0.1998,0.0,0.0,0.0,0,0,3.4e-05,7
CUST001209,559.69,86.683,-9.575,0.333,62.377,13.667,0.0,0.0,0.0,0.0,0,0,5.9e-05,19
CUST001210,1606.0,93.387,2.83,0.667,60.953,9.0,0.0773,0.0294,0.0833,0.0,0,0,0.000169,14
CUST001211,1192.25,59.205,-12.07,2.0,14.445,12.0,0.2641,0.0,0.0,0.0,0,0,0.000125,2
CUST001212,830.0,72.13,7.37,1.0,39.547,14.333,0.1595,0.0,0.0,0.0,0,0,8.7e-05,10
CUST001213,0.0,81.223,2.52,1.333,48.1,10.0,0.0694,0.15,0.0,0.0,1,0,0.0,46
CUST001214,1192.25,72.723,7.18,0.667,23.91,17.667,0.2824,0.0,0.0,0.0,0,0,0.000125,4
CUST001215,1109.69,50.093,-4.085,3.0,-4.287,19.0,0.275,0.0,0.0,0.0,0,1,0.000117,56
CUST001216,935.82,88.003,9.9,0.333,68.307,12.0,0.2129,0.0,0.0,0.0,0,0,9.8e-05,26
CUST001217,606.14,87.497,2.27,1.333,73.483,10.667,0.2322,0.0,0.0,0.0,0,1,6.4e-05,42
CUST001218,2636.83,94.42,5.275,1.0,73.103,7.333,0.0716,0.0,0.0,0.0,0,0,0.000277,7
CUST001219,363.42,70.743,-5.58,1.0,25.553,16.333,0.1554,0.0,0.0833,0.0,0,0,3.8e-05,17
CUST001220,0.0,56.067,7.68,2.667,14.023,16.333,0.1105,0.25,0.0,0.0,1,0,0.0,34
CUST001221,384.02,82.183,6.97,0.333,58.473,14.0,0.2048,0.0,0.0,0.0,0,1,4e-05,47
CUST001222,4258.3,87.733,6.33,1.667,62.823,8.333,0.1326,0.0933,0.25,0.0,0,0,0.000447,20
CUST001223,10097.47,55.2,1.795,7.333,-0.183,16.667,0.229,0.0294,0.0,0.0,0,1,0.00106,36
CUST001224,675.0,75.383,5.405,1.667,43.74,15.0,0.066,0.0,0.0,0.0,0,1,7.1e-05,42
CUST001225,0.0,73.25,10.565,1.333,37.7,16.0,0.1276,0.0,0.0,0.2222,1,0,0.0,56
CUST001226,1362.5,80.22,7.42,2.0,52.883,8.0,0.1288,0.0,0.0833,0.0,0,1,0.000143,48
CUST001227,237.5,67.073,10.31,1.0,21.923,13.333,0.2805,0.0,0.0,0.0,0,0,2.5e-05,3
CUST001228,1660.01,79.723,8.45,1.667,53.0,12.333,0.1685,0.0,0.1667,0.0,0,1,0.000174,18
CUST001229,0.0,80.607,-5.2,0.667,47.343,22.0,0.0371,0.0,0.0,0.0,1,0,0.0,20
CUST001230,16836.38,82.27,7.975,9.667,34.557,21.667,0.2539,0.0,0.0833,0.0,0,0,0.001768,23
CUST001231,0.0,66.243,-9.48,1.667,32.353,10.0,0.1997,-0.1053,0.0,0.0,1,0,0.0,20
CUST001232,250.0,83.42,-0.905,0.333,54.747,10.333,0.2598,0.0,0.0,0.0,0,0,2.6e-05,31
CUST001233,2664.38,92.103,3.98,0.667,66.907,11.333,0.2313,0.0,0.0,0.0,0,0,0.00028,22
CUST001234,590.0,59.527,-4.46,3.333,8.12,16.0,0.3002,-0.0769,0.0,0.0,0,1,6.2e-05,12
CUST001235,2432.19,82.7,10.04,1.667,64.08,11.333,0.1116,0.0,0.0,0.0,0,0,0.000255,30
CUST001236,938.12,72.277,-5.455,1.0,31.923,17.667,0.2661,0.0,0.0,0.0,0,0,9.9e-05,10
CUST001237,2561.95,89.903,2.32,1.0,69.76,9.0,0.1629,-0.0822,0.1667,0.0833,0,1,0.000269,46
CUST001238,756.0,65.16,-3.9,3.5,16.28,17.0,0.2311,0.0,0.0,0.0,0,0,7.9e-05,2
CUST001239,250.0,71.73,4.205,1.333,34.56,8.667,0.2796,0.0,0.0,0.0,0,0,2.6e-05,22
CUST001240,2455.95,70.507,3.175,3.333,28.087,20.0,0.0056,0.0,0.0833,0.0,0,1,0.000258,39
CUST001241,216.03,76.547,0.085,0.667,41.757,13.0,0.2154,0.0,0.0,0.0,0,1,2.3e-05,55
