customer_id,segment,region,industry,acquisition_channel,account_manager_id,current_mrr,concentration_weight,renewal_due_flag,churn_risk_score,churn_risk_tier,churn_risk_main_driver,revenue_quality_score,revenue_quality_risk_tier,revenue_quality_main_driver,discount_dependency_score,discount_dependency_tier,discount_dependency_main_driver,expansion_quality_score,expansion_quality_risk_tier,expansion_quality_main_driver,governance_priority_score,governance_priority_tier,governance_main_driver,recommended_action,recommended_action_reason
CUST001565,SMB,North America,Healthcare,paid_media,AM0019,470.16,4.9e-05,0,13.95,Low,Discount pressure,44.938,High,Weak realized pricing,89.349,Critical,High discount level,28.13,High,Low healthy expansion mix,43.732,Moderate,Discount dependency,review discount policy,"Moderate priority driven by Discount dependency; churn=14.0, quality=44.9, discount=89.3"
CUST002664,Mid-Market,LATAM,SaaS,partner_referral,AM0031,3025.56,0.000318,0,13.125,Low,Discount pressure,48.107,Moderate,Weak realized pricing,79.168,Critical,High discount level,32.638,High,Low healthy expansion mix,43.721,Moderate,Discount dependency,review discount policy,"Moderate priority driven by Discount dependency; churn=13.1, quality=48.1, discount=79.2"
CUST003237,SMB,North America,Media,self_serve,AM0029,684.47,7.2e-05,1,44.534,Moderate,Payment stress,47.627,Moderate,Poor account health quality,13.21,Low,High discount level,45.0,High,No recent expansion signal,43.711,Moderate,Churn risk pressure,monitor only,"Moderate priority driven by Churn risk pressure; churn=44.5, quality=47.6, discount=13.2"
CUST000571,Enterprise,North America,FinTech,enterprise_sales,AM0012,7691.13,0.000808,0,13.578,Low,Discount pressure,53.18,Moderate,Weak realized pricing,73.589,High,Persistent discounting,32.952,High,Low healthy expansion mix,43.703,Moderate,Exposure concentration,monitor only,"Moderate priority driven by Exposure concentration; churn=13.6, quality=53.2, discount=73.6"
CUST001274,SMB,North America,Logistics,partner_referral,AM0037,865.27,9.1e-05,1,23.208,Low,Payment stress,43.306,High,Weak realized pricing,59.575,High,Persistent discounting,53.03333333333333,Moderate,No recent expansion signal,43.674,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=23.2, quality=43.3, discount=59.6"
CUST002351,Enterprise,North America,Manufacturing,enterprise_sales,AM0034,4502.73,0.000473,0,13.755,Low,Discount pressure,50.712,Moderate,Weak realized pricing,76.49,Critical,Persistent discounting,33.225,High,Low healthy expansion mix,43.651,Moderate,Exposure concentration,review discount policy,"Moderate priority driven by Exposure concentration; churn=13.8, quality=50.7, discount=76.5"
CUST003642,SMB,North America,Manufacturing,partner_referral,AM0035,377.5,4e-05,0,25.839,Low,Usage deterioration,31.805,High,Weak realized pricing,61.388,High,Persistent discounting,45.623333333333335,Moderate,No recent expansion signal,43.641,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=25.8, quality=31.8, discount=61.4"
CUST002701,Mid-Market,EMEA,Healthcare,paid_media,AM0039,1116.63,0.000117,0,14.955,Low,Payment stress,45.191,Moderate,Weak realized pricing,79.938,Critical,High discount level,30.465,High,Low healthy expansion mix,43.63,Moderate,Discount dependency,review discount policy,"Moderate priority driven by Discount dependency; churn=15.0, quality=45.2, discount=79.9"
CUST001452,SMB,APAC,Media,paid_media,AM0016,347.62,3.7e-05,0,22.757,Low,Payment stress,29.106,High,Weak realized pricing,63.863,High,High discount level,43.432809523809524,High,No recent expansion signal,43.612,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=22.8, quality=29.1, discount=63.9"
CUST003434,SMB,North America,Logistics,paid_media,AM0037,919.88,9.7e-05,1,30.183,Moderate,Payment stress,49.248,Moderate,Weak realized pricing,51.655,Moderate,Persistent discounting,55.0,Moderate,No recent expansion signal,43.558,Moderate,Exposure concentration,monitor only,"Moderate priority driven by Exposure concentration; churn=30.2, quality=49.2, discount=51.7"
CUST000967,Mid-Market,EMEA,Manufacturing,outbound_sdr,AM0014,2175.0,0.000228,0,24.955,Low,Payment stress,41.315,High,Weak realized pricing,60.677,High,Persistent discounting,51.48233333333334,Moderate,No recent expansion signal,43.549,Moderate,Exposure concentration,monitor only,"Moderate priority driven by Exposure concentration; churn=25.0, quality=41.3, discount=60.7"
CUST002444,SMB,North America,Retail,paid_media,AM0029,830.0,8.7e-05,1,29.722,Low,Payment stress,35.005,High,Weak realized pricing,30.077,Moderate,High discount level,45.0,High,No recent expansion signal,43.545,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=29.7, quality=35.0, discount=30.1"
CUST004251,SMB,North America,Education,partner_referral,AM0011,798.88,8.4e-05,0,17.736,Low,Payment stress,31.163,High,Weak realized pricing,71.246,High,High discount level,47.473333333333336,Moderate,No recent expansion signal,43.545,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=17.7, quality=31.2, discount=71.2"
CUST003119,Mid-Market,North America,SaaS,paid_media,AM0019,1456.34,0.000153,0,20.358,Low,Payment stress,35.995,High,Weak realized pricing,66.237,High,High discount level,48.65957142857143,Moderate,No recent expansion signal,43.538,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=20.4, quality=36.0, discount=66.2"
CUST001773,Enterprise,APAC,Education,enterprise_sales,AM0002,35506.54,0.003728,1,25.416,Low,Payment stress,52.292,Moderate,Weak realized pricing,20.557,Low,High discount level,55.0,Moderate,No recent expansion signal,43.537,Moderate,Exposure concentration,monitor only,"Moderate priority driven by Exposure concentration; churn=25.4, quality=52.3, discount=20.6"
CUST004359,Mid-Market,North America,Manufacturing,partner_referral,AM0007,0.0,0.0,0,37.856,Moderate,Usage deterioration,19.808,Critical,Weak realized pricing,76.592,Critical,High discount level,45.0,High,No recent expansion signal,43.537,Moderate,Revenue quality weakness,review discount policy,"Moderate priority driven by Revenue quality weakness; churn=37.9, quality=19.8, discount=76.6"
CUST000243,Enterprise,North America,Manufacturing,enterprise_sales,AM0029,18442.5,0.001937,0,22.103,Low,Payment stress,49.924,Moderate,Weak realized pricing,52.067,Moderate,Persistent discounting,55.0,Moderate,No recent expansion signal,43.503,Moderate,Exposure concentration,monitor only,"Moderate priority driven by Exposure concentration; churn=22.1, quality=49.9, discount=52.1"
CUST001081,Mid-Market,North America,Manufacturing,paid_media,AM0012,4619.16,0.000485,1,20.733,Low,Payment stress,47.855,Moderate,Weak realized pricing,51.385,Moderate,Persistent discounting,52.62566666666667,Moderate,No recent expansion signal,43.491,Moderate,Exposure concentration,monitor only,"Moderate priority driven by Exposure concentration; churn=20.7, quality=47.9, discount=51.4"
CUST003823,SMB,North America,Retail,partner_referral,AM0034,426.27,4.5e-05,0,20.069,Low,Payment stress,40.893,High,Weak realized pricing,72.471,High,Persistent discounting,30.83,High,Low healthy expansion mix,43.475,Moderate,Discount dependency,monitor only,"Moderate priority driven by Discount dependency; churn=20.1, quality=40.9, discount=72.5"
CUST002363,SMB,EMEA,Retail,self_serve,AM0038,0.0,0.0,0,28.597,Low,Payment stress,25.0,Critical,Weak realized pricing,85.873,Critical,High discount level,20.632,Critical,Low healthy expansion mix,43.469,Moderate,Revenue quality weakness,review discount policy,"Moderate priority driven by Revenue quality weakness; churn=28.6, quality=25.0, discount=85.9"
CUST004468,SMB,North America,Media,paid_media,AM0028,896.69,9.4e-05,0,16.058,Low,Payment stress,46.742,Moderate,Weak realized pricing,77.956,Critical,High discount level,26.834,High,Low healthy expansion mix,43.444,Moderate,Discount dependency,review discount policy,"Moderate priority driven by Discount dependency; churn=16.1, quality=46.7, discount=78.0"
CUST004037,SMB,APAC,Education,self_serve,AM0033,0.0,0.0,0,42.999,Moderate,Usage deterioration,23.433,Critical,Weak realized pricing,69.264,High,High discount level,45.0,High,No recent expansion signal,43.431,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=43.0, quality=23.4, discount=69.3"
CUST003614,SMB,APAC,SaaS,paid_media,AM0024,320.44,3.4e-05,0,26.668,Low,Payment stress,33.579,High,Weak realized pricing,65.889,High,High discount level,51.593333333333334,Moderate,No recent expansion signal,43.429,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=26.7, quality=33.6, discount=65.9"
CUST002455,Enterprise,EMEA,Manufacturing,enterprise_sales,AM0026,15000.93,0.001575,1,25.548,Low,Payment stress,47.821,Moderate,Weak realized pricing,25.486,Low,High discount level,52.62,Moderate,No recent expansion signal,43.417,Moderate,Exposure concentration,monitor only,"Moderate priority driven by Exposure concentration; churn=25.5, quality=47.8, discount=25.5"
CUST002728,SMB,North America,Retail,paid_media,AM0011,1006.37,0.000106,0,20.508,Low,Payment stress,37.464,High,Weak realized pricing,73.439,High,High discount level,53.101,Moderate,No recent expansion signal,43.405,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=20.5, quality=37.5, discount=73.4"
CUST002660,SMB,North America,Education,paid_media,AM0008,832.15,8.7e-05,1,19.902,Low,Discount pressure,41.559,High,Weak realized pricing,61.835,High,Persistent discounting,50.879,Moderate,No recent expansion signal,43.387,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=19.9, quality=41.6, discount=61.8"
CUST002625,Enterprise,EMEA,Retail,partner_referral,AM0030,7773.13,0.000816,1,17.957,Low,Renewal exposure,51.719,Moderate,Weak realized pricing,43.263,Moderate,High discount level,34.504,High,Low healthy expansion mix,43.371,Moderate,Exposure concentration,monitor only,"Moderate priority driven by Exposure concentration; churn=18.0, quality=51.7, discount=43.3"
CUST000170,Mid-Market,APAC,FinTech,outbound_sdr,AM0005,1983.5,0.000208,1,20.87,Low,Payment stress,52.3,Moderate,Weak realized pricing,53.127,Moderate,High discount level,35.64,High,Low healthy expansion mix,43.353,Moderate,Exposure concentration,monitor only,"Moderate priority driven by Exposure concentration; churn=20.9, quality=52.3, discount=53.1"
CUST002008,SMB,North America,FinTech,paid_media,AM0034,377.5,4e-05,1,22.264,Low,Payment stress,38.467,High,Weak realized pricing,58.895,High,Persistent discounting,48.62,Moderate,No recent expansion signal,43.347,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=22.3, quality=38.5, discount=58.9"
CUST001223,Enterprise,LATAM,SaaS,partner_referral,AM0028,10097.47,0.00106,1,22.388,Low,Payment stress,39.815,High,Weak realized pricing,22.97,Low,High discount level,46.733333333333334,Moderate,No recent expansion signal,43.342,Moderate,Exposure concentration,monitor only,"Moderate priority driven by Exposure concentration; churn=22.4, quality=39.8, discount=23.0"
CUST003497,SMB,North America,Media,paid_media,AM0028,547.5,5.7e-05,1,21.247,Low,Payment stress,41.396,High,Weak realized pricing,63.149,High,High discount level,52.827666666666666,Moderate,No recent expansion signal,43.329,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=21.2, quality=41.4, discount=63.1"
CUST001322,Mid-Market,EMEA,Media,enterprise_sales,AM0001,2175.0,0.000228,0,19.456,Low,Payment stress,39.75,High,Weak realized pricing,70.984,High,High discount level,54.413333333333334,Moderate,No recent expansion signal,43.324,Moderate,Exposure concentration,monitor only,"Moderate priority driven by Exposure concentration; churn=19.5, quality=39.8, discount=71.0"
CUST001925,SMB,North America,Retail,paid_media,AM0029,914.38,9.6e-05,0,19.497,Low,Discount pressure,32.752,High,Weak realized pricing,65.95,High,High discount level,46.614333333333335,Moderate,No recent expansion signal,43.313,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=19.5, quality=32.8, discount=66.0"
CUST000408,SMB,North America,Retail,partner_referral,AM0034,726.7,7.6e-05,0,19.945,Low,Discount pressure,33.197,High,Weak realized pricing,66.967,High,High discount level,45.707142857142856,Moderate,No recent expansion signal,43.282,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=19.9, quality=33.2, discount=67.0"
CUST002180,Mid-Market,North America,Manufacturing,partner_referral,AM0028,2823.75,0.000297,1,23.599,Low,Payment stress,48.76,Moderate,Weak realized pricing,51.972,Moderate,Persistent discounting,55.0,Moderate,No recent expansion signal,43.226,Moderate,Exposure concentration,monitor only,"Moderate priority driven by Exposure concentration; churn=23.6, quality=48.8, discount=52.0"
CUST000403,SMB,EMEA,Healthcare,self_serve,AM0038,292.5,3.1e-05,1,46.945,Moderate,Usage deterioration,46.153,Moderate,Poor account health quality,10.552,Low,High discount level,45.0,High,No recent expansion signal,43.224,Moderate,Churn risk pressure,monitor only,"Moderate priority driven by Churn risk pressure; churn=46.9, quality=46.2, discount=10.6"
CUST003356,Mid-Market,EMEA,Education,paid_media,AM0022,3299.25,0.000346,0,16.257,Low,Payment stress,37.629,High,Weak realized pricing,66.886,High,High discount level,50.108333333333334,Moderate,No recent expansion signal,43.16,Moderate,Exposure concentration,monitor only,"Moderate priority driven by Exposure concentration; churn=16.3, quality=37.6, discount=66.9"
CUST003111,SMB,EMEA,Media,outbound_sdr,AM0030,444.0,4.7e-05,1,24.818,Low,Payment stress,43.483,High,Weak realized pricing,57.594,High,Persistent discounting,51.056666666666665,Moderate,No recent expansion signal,43.155,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=24.8, quality=43.5, discount=57.6"
CUST002712,SMB,North America,Logistics,paid_media,AM0036,199.35,2.1e-05,0,22.408,Low,Payment stress,35.331,High,Weak realized pricing,79.849,Critical,High discount level,52.62,Moderate,No recent expansion signal,43.063,Moderate,Discount dependency,review discount policy,"Moderate priority driven by Discount dependency; churn=22.4, quality=35.3, discount=79.8"
CUST003567,SMB,North America,Manufacturing,outbound_sdr,AM0036,307.16,3.2e-05,1,29.468,Low,Payment stress,47.186,Moderate,Weak realized pricing,57.344,High,Persistent discounting,53.51,Moderate,No recent expansion signal,43.036,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=29.5, quality=47.2, discount=57.3"
CUST003234,SMB,APAC,SaaS,paid_media,AM0006,335.0,3.5e-05,0,24.92,Low,Usage deterioration,38.571,High,Weak realized pricing,73.293,High,High discount level,52.821,Moderate,No recent expansion signal,43.022,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=24.9, quality=38.6, discount=73.3"
CUST004266,Mid-Market,North America,Healthcare,paid_media,AM0037,1848.06,0.000194,1,18.489,Low,Discount pressure,45.17,Moderate,Weak realized pricing,62.061,High,Persistent discounting,55.0,Moderate,No recent expansion signal,43.014,Moderate,Exposure concentration,monitor only,"Moderate priority driven by Exposure concentration; churn=18.5, quality=45.2, discount=62.1"
CUST002533,SMB,LATAM,Education,partner_referral,AM0032,547.5,5.7e-05,0,25.05,Low,Payment stress,36.06,High,Weak realized pricing,62.261,High,Persistent discounting,48.389,Moderate,No recent expansion signal,43.013,Moderate,Revenue quality weakness,monitor only,"Moderate priority driven by Revenue quality weakness; churn=25.0, quality=36.1, discount=62.3"
