customer_id,current_month,churn_risk_inputs,revenue_quality_inputs,account_fragility_inputs,forward_risk_flags
CUST000357,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 25.45, ""trailing_3m_payment_delay_avg"": 13.667, ""trailing_3m_support_ticket_avg"": 3.0, ""trailing_3m_usage_trend"": 0.49}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}",[]
CUST000358,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 44.397, ""trailing_3m_payment_delay_avg"": 13.667, ""trailing_3m_support_ticket_avg"": 0.333, ""trailing_3m_usage_trend"": -0.685}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}",[]
CUST000359,2026-02-01,"{""contraction_frequency"": 0.3333, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 36.99, ""trailing_3m_payment_delay_avg"": 11.0, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": -3.545}","{""avg_discount_pct"": 0.1209647403290241, ""current_mrr"": 806.02, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8790476663110096, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 8.5e-05, ""contraction_frequency"": 0.3333, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.375, ""seat_growth_rate"": -0.2174}","[""usage_declining"", ""frequent_contraction""]"
CUST000360,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 95.13, ""trailing_3m_payment_delay_avg"": 5.0, ""trailing_3m_support_ticket_avg"": 4.333, ""trailing_3m_usage_trend"": -0.0}","{""avg_discount_pct"": 0.19816440716447248, ""current_mrr"": 9645.93, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8018366295422007, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.001013, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.1667, ""renewal_risk_proxy"": 0.035094915309210356, ""seat_growth_rate"": 0.1256}",[]
CUST000361,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 66.647, ""trailing_3m_payment_delay_avg"": 9.333, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": 2.145}","{""avg_discount_pct"": 0.21725893423224926, ""current_mrr"": 1593.03, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.782747343113438, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000167, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.03782270489032133, ""seat_growth_rate"": 0.0}",[]
CUST000362,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 33.633, ""trailing_3m_payment_delay_avg"": 12.0, ""trailing_3m_support_ticket_avg"": 7.0, ""trailing_3m_usage_trend"": -5.51}","{""avg_discount_pct"": 0.24753601087003507, ""current_mrr"": 9022.97, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7524628808474372, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000947, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.05214800155286215, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST000363,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 36.427, ""trailing_3m_payment_delay_avg"": 7.667, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": -13.15}","{""avg_discount_pct"": 0.14247219963626792, ""current_mrr"": 2545.83, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.857527800363732, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000267, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.0185, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST000364,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 38.13, ""trailing_3m_payment_delay_avg"": 16.333, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": -2.54}","{""avg_discount_pct"": 0.12445811965811965, ""current_mrr"": 2193.75, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8755418803418804, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.00023, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.024999999999999998, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST000365,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 63.387, ""trailing_3m_payment_delay_avg"": 7.333, ""trailing_3m_support_ticket_avg"": 0.0, ""trailing_3m_usage_trend"": 0.84}","{""avg_discount_pct"": 0.23655094691647377, ""current_mrr"": 3451.73, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7634519501815031, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000362, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.008078706702353397, ""seat_growth_rate"": 0.0}",[]
CUST000366,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 41.37, ""trailing_3m_payment_delay_avg"": 13.0, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": 2.43}","{""avg_discount_pct"": 0.06161121983039791, ""current_mrr"": 613.2, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9383887801696019, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 6.4e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.38999999999999996, ""seat_growth_rate"": 0.0}",[]
CUST000367,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 55.383, ""trailing_3m_payment_delay_avg"": 14.333, ""trailing_3m_support_ticket_avg"": 0.333, ""trailing_3m_usage_trend"": 11.61}","{""avg_discount_pct"": 0.042947664867402015, ""current_mrr"": 724.37, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9570523351325979, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 7.6e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3725, ""seat_growth_rate"": 0.0}",[]
CUST000368,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 53.36, ""trailing_3m_payment_delay_avg"": 7.0, ""trailing_3m_support_ticket_avg"": 3.0, ""trailing_3m_usage_trend"": 5.15}","{""avg_discount_pct"": 0.038804682797099754, ""current_mrr"": 3339.03, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9611953172029002, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000351, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.1667, ""renewal_risk_proxy"": 0.40249999999999997, ""seat_growth_rate"": 0.0}",[]
CUST000369,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 38.497, ""trailing_3m_payment_delay_avg"": 18.667, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": -2.24}","{""avg_discount_pct"": 0.0, ""current_mrr"": 0.0, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.0, ""revenue_quality_flag"": ""inactive""}","{""churn_history_flag"": 1, ""concentration_weight"": 0.0, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.21363636363636365, ""seat_growth_rate"": 0.0}",[]
CUST000370,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 71.513, ""trailing_3m_payment_delay_avg"": 16.0, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": 7.105}","{""avg_discount_pct"": 0.08576759061833689, ""current_mrr"": 375.2, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9142324093816631, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 3.9e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3725, ""seat_growth_rate"": 0.0}",[]
CUST000371,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 51.563, ""trailing_3m_payment_delay_avg"": 13.0, ""trailing_3m_support_ticket_avg"": 3.667, ""trailing_3m_usage_trend"": 8.08}","{""avg_discount_pct"": 0.11843037815192226, ""current_mrr"": 1269.86, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8815696218480779, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000133, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.385, ""seat_growth_rate"": 0.0}",[]
CUST000372,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 41.493, ""trailing_3m_payment_delay_avg"": 14.0, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": 3.99}","{""avg_discount_pct"": 0.09919060599706438, ""current_mrr"": 1192.25, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9008093940029356, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000125, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.034999999999999996, ""seat_growth_rate"": 0.0}",[]
CUST000373,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 74.293, ""trailing_3m_payment_delay_avg"": 11.667, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 7.135}","{""avg_discount_pct"": 0.1626132441760138, ""current_mrr"": 741.76, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8373867558239861, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 7.8e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.38249999999999995, ""seat_growth_rate"": 0.0}",[]
CUST000374,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 54.303, ""trailing_3m_payment_delay_avg"": 10.667, ""trailing_3m_support_ticket_avg"": 0.333, ""trailing_3m_usage_trend"": 6.455}","{""avg_discount_pct"": 0.0393731715245422, ""current_mrr"": 2214.96, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.9606223137212409, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000233, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.017499999999999998, ""seat_growth_rate"": 0.0}",[]
CUST000375,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 51.27, ""trailing_3m_payment_delay_avg"": 9.667, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": 2.6}","{""avg_discount_pct"": 0.0, ""current_mrr"": 645.63, ""discount_dependency_flag"": 0, ""realized_price_index"": 1.0, ""revenue_quality_flag"": ""healthy""}","{""churn_history_flag"": 0, ""concentration_weight"": 6.8e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.3675, ""seat_growth_rate"": 0.0}",[]
CUST000376,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 45.96, ""trailing_3m_payment_delay_avg"": 21.333, ""trailing_3m_support_ticket_avg"": 13.333, ""trailing_3m_usage_trend"": -4.695}","{""avg_discount_pct"": 0.2712278768844642, ""current_mrr"": 20893.87, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7287721231155359, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.002194, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0833, ""renewal_risk_proxy"": 0.43803255384063766, ""seat_growth_rate"": 0.0}","[""usage_declining"", ""payment_delay_stress"", ""discount_dependency""]"
CUST000377,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 88.587, ""trailing_3m_payment_delay_avg"": 11.0, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": -0.0}","{""avg_discount_pct"": 0.10400000000000001, ""current_mrr"": 466.25, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.896, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.9e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3575, ""seat_growth_rate"": 0.0}",[]
CUST000378,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 69.64, ""trailing_3m_payment_delay_avg"": 2.667, ""trailing_3m_support_ticket_avg"": 4.333, ""trailing_3m_usage_trend"": 0.4}","{""avg_discount_pct"": 0.12486110554008568, ""current_mrr"": 14210.43, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8751388944599143, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.001492, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.1667, ""renewal_risk_proxy"": 0.3525, ""seat_growth_rate"": 0.0}",[]
CUST000379,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 73.36, ""trailing_3m_payment_delay_avg"": 5.333, ""trailing_3m_support_ticket_avg"": 0.667, ""trailing_3m_usage_trend"": -2.565}","{""avg_discount_pct"": 0.21588363965942464, ""current_mrr"": 1147.47, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7841250751653638, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.00012, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.007626234237060665, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
CUST000380,2026-02-01,"{""contraction_frequency"": 0.0833, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 7.76, ""trailing_3m_payment_delay_avg"": 13.0, ""trailing_3m_support_ticket_avg"": 2.333, ""trailing_3m_usage_trend"": -3.03}","{""avg_discount_pct"": 0.16050292451526735, ""current_mrr"": 434.26, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8394970754847326, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.6e-05, ""contraction_frequency"": 0.0833, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3904045454545454, ""seat_growth_rate"": 0.0}","[""usage_declining"", ""low_nps""]"
CUST000381,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 66.37, ""trailing_3m_payment_delay_avg"": 11.5, ""trailing_3m_support_ticket_avg"": 0.0, ""trailing_3m_usage_trend"": 10.48}","{""avg_discount_pct"": 0.11785714285714287, ""current_mrr"": 946.4, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8821428571428572, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 9.9e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.0225, ""seat_growth_rate"": 0.0}",[]
CUST000382,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 2.67, ""trailing_3m_payment_delay_avg"": 13.667, ""trailing_3m_support_ticket_avg"": 1.333, ""trailing_3m_usage_trend"": -3.5}","{""avg_discount_pct"": 0.1594701986754967, ""current_mrr"": 377.5, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8405298013245034, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 4e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.0854, ""seat_growth_rate"": 0.0}","[""usage_declining"", ""low_nps""]"
CUST000383,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 24.193, ""trailing_3m_payment_delay_avg"": 16.0, ""trailing_3m_support_ticket_avg"": 2.0, ""trailing_3m_usage_trend"": 3.425}","{""avg_discount_pct"": 0.3104474768402753, ""current_mrr"": 1259.73, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.6895525231597247, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000132, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.1667, ""renewal_risk_proxy"": 0.06113535383432504, ""seat_growth_rate"": 0.1053}","[""discount_dependency""]"
CUST000384,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": -75.367, ""trailing_3m_payment_delay_avg"": 19.333, ""trailing_3m_support_ticket_avg"": 4.333, ""trailing_3m_usage_trend"": -2.66}","{""avg_discount_pct"": 0.36905365767593673, ""current_mrr"": 453.43, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.6309463423240632, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 4.8e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3765940290186403, ""seat_growth_rate"": 0.0}","[""usage_declining"", ""low_nps"", ""discount_dependency""]"
CUST000385,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 37.25, ""trailing_3m_payment_delay_avg"": 16.667, ""trailing_3m_support_ticket_avg"": 6.333, ""trailing_3m_usage_trend"": -3.685}","{""avg_discount_pct"": 0.2667289296638355, ""current_mrr"": 10782.22, ""discount_dependency_flag"": 1, ""realized_price_index"": 0.7332710703361646, ""revenue_quality_flag"": ""fragile""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.001132, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.03988984709483364, ""seat_growth_rate"": 0.0}","[""usage_declining"", ""discount_dependency""]"
CUST000386,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 57.853, ""trailing_3m_payment_delay_avg"": 12.333, ""trailing_3m_support_ticket_avg"": 1.667, ""trailing_3m_usage_trend"": 8.25}","{""avg_discount_pct"": 0.1324904365111468, ""current_mrr"": 865.27, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8675095634888532, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 9.1e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.024999999999999998, ""seat_growth_rate"": 0.0}",[]
CUST000387,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 1, ""trailing_3m_nps_avg"": 53.717, ""trailing_3m_payment_delay_avg"": 10.333, ""trailing_3m_support_ticket_avg"": 1.0, ""trailing_3m_usage_trend"": 6.625}","{""avg_discount_pct"": 0.21611688922782366, ""current_mrr"": 1232.62, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.7838831107721764, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 0.000129, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.3626595556039748, ""seat_growth_rate"": 0.0}",[]
CUST000388,2026-02-01,"{""contraction_frequency"": 0.0, ""renewal_due_flag"": 0, ""trailing_3m_nps_avg"": 12.28, ""trailing_3m_payment_delay_avg"": 16.333, ""trailing_3m_support_ticket_avg"": 2.667, ""trailing_3m_usage_trend"": -5.505}","{""avg_discount_pct"": 0.11253220463746778, ""current_mrr"": 326.04, ""discount_dependency_flag"": 0, ""realized_price_index"": 0.8874677953625322, ""revenue_quality_flag"": ""watch""}","{""churn_history_flag"": 0, ""concentration_weight"": 3.4e-05, ""contraction_frequency"": 0.0, ""expansion_frequency"": 0.0, ""renewal_risk_proxy"": 0.09410454545454545, ""seat_growth_rate"": 0.0}","[""usage_declining""]"
