customer_id,signup_date,region,segment,company_size,industry,acquisition_channel,account_manager_id,lifecycle_stage
CUST001330,2025-08-01,North America,SMB,1-20,Media,paid_media,AM0036,Active
CUST001331,2024-07-01,APAC,Mid-Market,201-500,SaaS,paid_media,AM0040,Active
CUST001332,2022-10-01,EMEA,Enterprise,5000+,FinTech,enterprise_sales,AM0003,Renewing Soon
CUST001333,2022-06-01,APAC,Enterprise,1001-5000,Healthcare,enterprise_sales,AM0013,Renewing Soon
CUST001334,2024-02-01,EMEA,SMB,51-200,Education,outbound_sdr,AM0030,Active
CUST001335,2025-01-01,EMEA,SMB,21-50,Logistics,paid_media,AM0009,Active
CUST001336,2023-04-01,APAC,Mid-Market,201-500,Retail,outbound_sdr,AM0024,Active
CUST001337,2022-12-01,EMEA,Mid-Market,201-500,SaaS,paid_media,AM0018,Renewing Soon
CUST001338,2024-05-01,North America,Enterprise,1001-5000,Healthcare,enterprise_sales,AM0008,Active
CUST001339,2023-08-01,EMEA,Mid-Market,501-1000,Logistics,enterprise_sales,AM0001,Active
CUST001340,2023-07-01,EMEA,SMB,1-20,Healthcare,outbound_sdr,AM0015,Active
CUST001341,2025-06-01,LATAM,SMB,1-20,SaaS,self_serve,AM0001,Renewing Soon
CUST001342,2025-03-01,North America,SMB,1-20,Healthcare,paid_media,AM0010,Churned
CUST001343,2022-09-01,EMEA,SMB,21-50,Education,outbound_sdr,AM0022,Renewing Soon
CUST001344,2021-10-01,APAC,SMB,21-50,Manufacturing,outbound_sdr,AM0033,Renewing Soon
CUST001345,2024-04-01,EMEA,SMB,21-50,SaaS,paid_media,AM0022,Churned
CUST001346,2023-08-01,APAC,Mid-Market,201-500,Healthcare,content_marketing,AM0024,Churned
CUST001347,2024-01-01,EMEA,Mid-Market,51-200,Media,content_marketing,AM0003,Active
CUST001348,2025-07-01,North America,Mid-Market,51-200,Manufacturing,outbound_sdr,AM0011,Churned
CUST001349,2023-08-01,APAC,Mid-Market,501-1000,Manufacturing,content_marketing,AM0024,Churned
CUST001350,2024-06-01,North America,Mid-Market,201-500,SaaS,partner_referral,AM0004,Renewing Soon
CUST001351,2024-07-01,North America,Mid-Market,501-1000,Healthcare,partner_referral,AM0029,Active
CUST001352,2023-11-01,EMEA,SMB,1-20,Logistics,paid_media,AM0009,Active
CUST001353,2023-11-01,APAC,Mid-Market,201-500,Education,paid_media,AM0013,Active
CUST001354,2022-09-01,APAC,SMB,51-200,Manufacturing,self_serve,AM0024,Churned
CUST001355,2022-03-01,North America,SMB,1-20,Logistics,self_serve,AM0037,Churned
CUST001356,2023-05-01,North America,SMB,1-20,Healthcare,self_serve,AM0007,Churned
CUST001357,2022-12-01,LATAM,Mid-Market,201-500,Logistics,outbound_sdr,AM0023,Renewing Soon
CUST001358,2026-02-01,North America,Mid-Market,201-500,SaaS,enterprise_sales,AM0028,Onboarding
CUST001359,2021-08-01,North America,Enterprise,5000+,Healthcare,enterprise_sales,AM0007,Renewing Soon
CUST001360,2022-09-01,North America,Enterprise,5000+,Logistics,enterprise_sales,AM0029,Renewing Soon
CUST001361,2026-01-01,EMEA,Enterprise,5000+,Logistics,content_marketing,AM0003,Onboarding
CUST001362,2023-11-01,APAC,SMB,1-20,Education,self_serve,AM0024,Active
CUST001363,2026-01-01,APAC,Enterprise,1001-5000,Retail,enterprise_sales,AM0005,Onboarding
CUST001364,2021-07-01,EMEA,Mid-Market,501-1000,Logistics,paid_media,AM0009,Renewing Soon
CUST001365,2026-01-01,North America,Enterprise,1001-5000,Retail,outbound_sdr,AM0007,Onboarding
CUST001366,2022-05-01,North America,SMB,51-200,FinTech,self_serve,AM0020,Renewing Soon
CUST001367,2025-03-01,EMEA,SMB,21-50,Manufacturing,content_marketing,AM0014,Renewing Soon
CUST001368,2025-11-01,North America,Enterprise,501-1000,Retail,partner_referral,AM0020,Onboarding
CUST001369,2024-01-01,North America,SMB,1-20,Retail,content_marketing,AM0036,Active
CUST001370,2025-02-01,North America,SMB,21-50,Logistics,self_serve,AM0035,Active
CUST001371,2024-06-01,North America,SMB,1-20,Manufacturing,partner_referral,AM0034,Active
CUST001372,2024-07-01,EMEA,SMB,1-20,SaaS,paid_media,AM0021,Active
CUST001373,2022-09-01,EMEA,SMB,21-50,FinTech,content_marketing,AM0003,Churned
CUST001374,2022-09-01,North America,Enterprise,501-1000,Logistics,outbound_sdr,AM0019,Renewing Soon
CUST001375,2021-07-01,EMEA,Enterprise,1001-5000,SaaS,outbound_sdr,AM0001,Renewing Soon
CUST001376,2024-07-01,APAC,Enterprise,1001-5000,Logistics,outbound_sdr,AM0002,Active
CUST001377,2022-11-01,APAC,SMB,21-50,SaaS,self_serve,AM0006,Churned
CUST001378,2023-09-01,APAC,SMB,1-20,Healthcare,self_serve,AM0024,Active
CUST001379,2023-10-01,EMEA,SMB,51-200,Education,paid_media,AM0027,Active
CUST001380,2024-04-01,APAC,SMB,51-200,Healthcare,self_serve,AM0016,Churned
CUST001381,2025-12-01,North America,SMB,1-20,Logistics,content_marketing,AM0011,Onboarding
CUST001382,2023-06-01,North America,Mid-Market,51-200,SaaS,paid_media,AM0032,Active
CUST001383,2022-01-01,North America,Enterprise,5000+,Manufacturing,partner_referral,AM0037,Renewing Soon
CUST001384,2024-09-01,EMEA,SMB,1-20,Retail,self_serve,AM0025,Renewing Soon
CUST001385,2021-11-01,North America,SMB,21-50,Logistics,partner_referral,AM0034,Renewing Soon
CUST001386,2022-05-01,North America,SMB,21-50,SaaS,paid_media,AM0036,Churned
CUST001387,2024-09-01,APAC,SMB,1-20,Healthcare,paid_media,AM0024,Renewing Soon
CUST001388,2023-06-01,North America,SMB,1-20,Retail,paid_media,AM0036,Active
CUST001389,2023-03-01,North America,SMB,1-20,Media,self_serve,AM0011,Renewing Soon
CUST001390,2023-10-01,North America,SMB,51-200,Logistics,content_marketing,AM0011,Active
CUST001391,2022-08-01,EMEA,SMB,1-20,Logistics,self_serve,AM0009,Renewing Soon
CUST001392,2024-11-01,North America,Mid-Market,501-1000,Manufacturing,content_marketing,AM0008,Active
CUST001393,2021-09-01,North America,SMB,1-20,Manufacturing,self_serve,AM0028,Renewing Soon
CUST001394,2021-11-01,North America,SMB,21-50,Logistics,self_serve,AM0036,Renewing Soon
CUST001395,2024-05-01,APAC,SMB,51-200,Logistics,self_serve,AM0005,Active
CUST001396,2022-09-01,LATAM,SMB,1-20,Education,self_serve,AM0029,Churned
CUST001397,2022-04-01,EMEA,SMB,1-20,Logistics,outbound_sdr,AM0003,Renewing Soon
CUST001398,2022-12-01,EMEA,Mid-Market,501-1000,Logistics,paid_media,AM0039,Renewing Soon
CUST001399,2022-02-01,APAC,Enterprise,5000+,SaaS,enterprise_sales,AM0016,Renewing Soon
CUST001400,2022-08-01,LATAM,Mid-Market,201-500,Healthcare,outbound_sdr,AM0020,Renewing Soon
CUST001401,2026-01-01,EMEA,SMB,1-20,Media,partner_referral,AM0017,Onboarding
CUST001402,2023-03-01,APAC,SMB,21-50,Manufacturing,self_serve,AM0040,Renewing Soon
CUST001403,2024-08-01,LATAM,SMB,1-20,SaaS,paid_media,AM0017,Active
CUST001404,2023-08-01,APAC,SMB,21-50,Manufacturing,self_serve,AM0002,Active
CUST001405,2023-05-01,EMEA,Enterprise,1001-5000,Retail,partner_referral,AM0023,Active
CUST001406,2022-05-01,North America,SMB,1-20,Logistics,outbound_sdr,AM0029,Renewing Soon
CUST001407,2023-06-01,North America,SMB,21-50,Logistics,self_serve,AM0032,Churned
CUST001408,2021-09-01,EMEA,SMB,1-20,SaaS,outbound_sdr,AM0021,Churned
CUST001409,2021-12-01,EMEA,SMB,51-200,Manufacturing,partner_referral,AM0015,Churned
CUST001410,2022-11-01,North America,Enterprise,1001-5000,SaaS,content_marketing,AM0004,Renewing Soon
CUST001411,2021-10-01,EMEA,SMB,1-20,Logistics,content_marketing,AM0039,Renewing Soon
CUST001412,2025-12-01,EMEA,SMB,1-20,SaaS,partner_referral,AM0014,Onboarding
CUST001413,2022-02-01,APAC,SMB,1-20,Retail,paid_media,AM0006,Churned
CUST001414,2022-06-01,North America,Mid-Market,501-1000,Retail,paid_media,AM0008,Renewing Soon
CUST001415,2025-06-01,North America,SMB,21-50,Retail,self_serve,AM0010,Churned
CUST001416,2024-02-01,APAC,Mid-Market,501-1000,Manufacturing,paid_media,AM0002,Active
CUST001417,2023-03-01,APAC,SMB,1-20,Education,content_marketing,AM0006,Renewing Soon
CUST001418,2022-01-01,LATAM,SMB,1-20,Retail,self_serve,AM0038,Renewing Soon
CUST001419,2023-10-01,APAC,Mid-Market,51-200,SaaS,partner_referral,AM0005,Active
CUST001420,2025-05-01,APAC,SMB,21-50,Healthcare,self_serve,AM0040,Active
CUST001421,2024-05-01,North America,SMB,1-20,Manufacturing,paid_media,AM0031,Active
CUST001422,2026-01-01,North America,SMB,1-20,Healthcare,self_serve,AM0036,Onboarding
CUST001423,2024-01-01,North America,SMB,1-20,Education,self_serve,AM0029,Active
CUST001424,2022-07-01,EMEA,SMB,1-20,Healthcare,self_serve,AM0039,Renewing Soon
CUST001425,2023-06-01,LATAM,Mid-Market,201-500,Logistics,content_marketing,AM0023,Renewing Soon
CUST001426,2021-10-01,North America,SMB,21-50,SaaS,self_serve,AM0035,Renewing Soon
CUST001427,2022-01-01,EMEA,SMB,51-200,Education,self_serve,AM0001,Renewing Soon
CUST001428,2024-03-01,North America,SMB,1-20,FinTech,self_serve,AM0036,Renewing Soon
CUST001429,2023-08-01,North America,Mid-Market,201-500,Manufacturing,partner_referral,AM0004,Churned
CUST001430,2023-03-01,North America,SMB,1-20,Healthcare,self_serve,AM0010,Churned
CUST001431,2023-10-01,North America,SMB,21-50,Retail,outbound_sdr,AM0032,Active
CUST001432,2021-11-01,LATAM,Mid-Market,201-500,FinTech,partner_referral,AM0011,Renewing Soon
CUST001433,2023-01-01,North America,Mid-Market,201-500,Education,outbound_sdr,AM0004,Renewing Soon
CUST001434,2023-01-01,APAC,Enterprise,5000+,Retail,partner_referral,AM0033,Renewing Soon
CUST001435,2024-12-01,EMEA,SMB,1-20,Media,partner_referral,AM0022,Renewing Soon
CUST001436,2023-12-01,North America,SMB,1-20,Education,paid_media,AM0020,Churned
CUST001437,2022-04-01,North America,SMB,1-20,Retail,self_serve,AM0012,Renewing Soon
CUST001438,2024-07-01,APAC,Mid-Market,51-200,Logistics,content_marketing,AM0024,Active
CUST001439,2023-01-01,North America,SMB,51-200,FinTech,paid_media,AM0012,Renewing Soon
CUST001440,2026-01-01,LATAM,SMB,21-50,Retail,paid_media,AM0023,Onboarding
CUST001441,2021-10-01,North America,SMB,21-50,Healthcare,outbound_sdr,AM0008,Renewing Soon
CUST001442,2022-10-01,EMEA,Mid-Market,501-1000,Education,enterprise_sales,AM0015,Renewing Soon
CUST001443,2024-05-01,APAC,Mid-Market,501-1000,SaaS,content_marketing,AM0002,Churned
CUST001444,2022-03-01,North America,SMB,1-20,Manufacturing,self_serve,AM0011,Renewing Soon
CUST001445,2022-02-01,North America,Enterprise,501-1000,Retail,partner_referral,AM0019,Renewing Soon
CUST001446,2023-08-01,LATAM,Enterprise,1001-5000,Manufacturing,content_marketing,AM0030,Active
CUST001447,2022-07-01,North America,SMB,51-200,FinTech,outbound_sdr,AM0035,Renewing Soon
CUST001448,2023-07-01,EMEA,SMB,51-200,Manufacturing,self_serve,AM0022,Churned
CUST001449,2022-01-01,EMEA,Mid-Market,501-1000,Logistics,outbound_sdr,AM0038,Renewing Soon
CUST001450,2023-06-01,North America,SMB,1-20,FinTech,self_serve,AM0012,Renewing Soon
CUST001451,2022-01-01,APAC,SMB,1-20,Healthcare,partner_referral,AM0013,Renewing Soon
CUST001452,2025-08-01,APAC,SMB,51-200,Media,paid_media,AM0016,Active
CUST001453,2022-12-01,North America,Enterprise,501-1000,Media,enterprise_sales,AM0008,Renewing Soon
CUST001454,2022-04-01,APAC,SMB,21-50,SaaS,self_serve,AM0013,Renewing Soon
CUST001455,2024-09-01,North America,Mid-Market,201-500,Manufacturing,outbound_sdr,AM0036,Active
CUST001456,2024-11-01,North America,SMB,1-20,SaaS,partner_referral,AM0020,Active
CUST001457,2023-05-01,EMEA,SMB,21-50,Media,paid_media,AM0038,Churned
CUST001458,2022-10-01,LATAM,Enterprise,5000+,Manufacturing,enterprise_sales,AM0028,Renewing Soon
CUST001459,2024-04-01,North America,SMB,21-50,Manufacturing,content_marketing,AM0008,Active
CUST001460,2023-09-01,North America,SMB,1-20,FinTech,content_marketing,AM0020,Renewing Soon
CUST001461,2025-11-01,EMEA,SMB,1-20,Manufacturing,content_marketing,AM0017,Onboarding
CUST001462,2023-06-01,APAC,Mid-Market,501-1000,SaaS,paid_media,AM0040,Churned
CUST001463,2025-12-01,North America,SMB,21-50,Education,self_serve,AM0012,Onboarding
CUST001464,2025-08-01,North America,SMB,1-20,Manufacturing,self_serve,AM0020,Active
CUST001465,2023-09-01,APAC,SMB,21-50,Manufacturing,self_serve,AM0024,Active
CUST001466,2022-06-01,North America,SMB,1-20,Logistics,content_marketing,AM0037,Renewing Soon
CUST001467,2025-01-01,North America,SMB,1-20,FinTech,outbound_sdr,AM0028,Active
CUST001468,2023-12-01,North America,SMB,21-50,SaaS,self_serve,AM0035,Renewing Soon
CUST001469,2024-09-01,North America,SMB,21-50,Manufacturing,partner_referral,AM0007,Renewing Soon
CUST001470,2024-04-01,EMEA,SMB,1-20,Education,content_marketing,AM0038,Churned
CUST001471,2021-07-01,APAC,Mid-Market,51-200,SaaS,enterprise_sales,AM0005,Renewing Soon
CUST001472,2021-10-01,EMEA,Mid-Market,501-1000,Education,partner_referral,AM0027,Renewing Soon
CUST001473,2022-04-01,EMEA,SMB,21-50,Manufacturing,self_serve,AM0022,Churned
CUST001474,2023-10-01,LATAM,SMB,21-50,Manufacturing,content_marketing,AM0025,Churned
CUST001475,2024-08-01,North America,SMB,1-20,Manufacturing,partner_referral,AM0007,Active
CUST001476,2024-07-01,North America,Enterprise,5000+,SaaS,partner_referral,AM0028,Active
CUST001477,2025-04-01,LATAM,SMB,51-200,FinTech,partner_referral,AM0004,Active
CUST001478,2023-06-01,North America,SMB,1-20,Education,paid_media,AM0028,Churned
CUST001479,2024-08-01,APAC,SMB,1-20,Manufacturing,content_marketing,AM0013,Active
CUST001480,2023-10-01,APAC,SMB,21-50,Manufacturing,self_serve,AM0005,Active
CUST001481,2025-12-01,North America,SMB,21-50,Media,paid_media,AM0020,Onboarding
CUST001482,2025-06-01,EMEA,SMB,21-50,SaaS,self_serve,AM0014,Renewing Soon
CUST001483,2025-10-01,North America,Mid-Market,501-1000,Manufacturing,outbound_sdr,AM0007,Active
CUST001484,2023-08-01,North America,Mid-Market,201-500,Healthcare,outbound_sdr,AM0004,Active
CUST001485,2025-02-01,EMEA,Mid-Market,51-200,SaaS,content_marketing,AM0017,Active
CUST001486,2021-11-01,North America,Mid-Market,201-500,Media,enterprise_sales,AM0032,Renewing Soon
CUST001487,2021-07-01,APAC,SMB,21-50,Media,self_serve,AM0016,Renewing Soon
CUST001488,2025-05-01,LATAM,Enterprise,501-1000,Healthcare,enterprise_sales,AM0005,Active
CUST001489,2026-01-01,APAC,Mid-Market,51-200,Media,outbound_sdr,AM0013,Onboarding
CUST001490,2024-02-01,North America,Mid-Market,201-500,SaaS,partner_referral,AM0029,Active
CUST001491,2023-02-01,North America,Mid-Market,201-500,Media,outbound_sdr,AM0010,Renewing Soon
CUST001492,2025-11-01,North America,SMB,21-50,Logistics,paid_media,AM0008,Onboarding
CUST001493,2024-09-01,North America,SMB,1-20,FinTech,outbound_sdr,AM0010,Renewing Soon
CUST001494,2021-12-01,LATAM,SMB,1-20,Retail,paid_media,AM0003,Churned
CUST001495,2022-06-01,North America,SMB,1-20,Education,content_marketing,AM0010,Renewing Soon
CUST001496,2022-11-01,North America,SMB,21-50,Healthcare,content_marketing,AM0028,Renewing Soon
CUST001497,2023-05-01,APAC,SMB,21-50,Healthcare,self_serve,AM0033,Active
CUST001498,2023-12-01,North America,SMB,1-20,Retail,self_serve,AM0035,Renewing Soon
CUST001499,2022-05-01,North America,Enterprise,1001-5000,SaaS,enterprise_sales,AM0031,Renewing Soon
CUST001500,2023-04-01,North America,Mid-Market,51-200,SaaS,partner_referral,AM0012,Active
CUST001501,2024-03-01,EMEA,SMB,21-50,FinTech,partner_referral,AM0038,Renewing Soon
CUST001502,2024-06-01,APAC,SMB,51-200,Education,paid_media,AM0040,Renewing Soon
CUST001503,2022-12-01,North America,SMB,21-50,Healthcare,paid_media,AM0012,Renewing Soon
CUST001504,2024-10-01,LATAM,Enterprise,501-1000,Manufacturing,enterprise_sales,AM0001,Active
CUST001505,2022-05-01,APAC,Mid-Market,201-500,FinTech,partner_referral,AM0013,Renewing Soon
CUST001506,2022-01-01,APAC,Mid-Market,51-200,FinTech,enterprise_sales,AM0013,Renewing Soon
CUST001507,2022-03-01,North America,SMB,1-20,Retail,self_serve,AM0031,Churned
CUST001508,2023-04-01,North America,SMB,1-20,SaaS,content_marketing,AM0008,Churned
CUST001509,2021-08-01,APAC,Mid-Market,51-200,Retail,outbound_sdr,AM0016,Renewing Soon
CUST001510,2025-09-01,North America,Enterprise,501-1000,Healthcare,enterprise_sales,AM0012,Renewing Soon
CUST001511,2022-04-01,EMEA,SMB,21-50,Retail,self_serve,AM0021,Renewing Soon
CUST001512,2022-06-01,APAC,SMB,1-20,Healthcare,outbound_sdr,AM0002,Renewing Soon
CUST001513,2023-02-01,North America,SMB,21-50,Logistics,self_serve,AM0028,Renewing Soon
CUST001514,2026-01-01,APAC,SMB,51-200,SaaS,content_marketing,AM0002,Onboarding
CUST001515,2022-08-01,LATAM,Enterprise,1001-5000,Logistics,enterprise_sales,AM0035,Renewing Soon
CUST001516,2025-08-01,APAC,Mid-Market,201-500,FinTech,content_marketing,AM0024,Active
CUST001517,2025-12-01,EMEA,SMB,21-50,SaaS,paid_media,AM0038,Onboarding
CUST001518,2025-03-01,APAC,SMB,1-20,Manufacturing,content_marketing,AM0024,Renewing Soon
CUST001519,2025-05-01,EMEA,SMB,1-20,FinTech,self_serve,AM0039,Active
CUST001520,2024-08-01,APAC,SMB,1-20,Manufacturing,self_serve,AM0005,Active
CUST001521,2025-06-01,APAC,SMB,21-50,Education,partner_referral,AM0002,Churned
CUST001522,2021-12-01,APAC,Mid-Market,501-1000,Education,content_marketing,AM0040,Renewing Soon
CUST001523,2025-12-01,North America,Mid-Market,501-1000,Retail,outbound_sdr,AM0031,Onboarding
CUST001524,2021-08-01,North America,SMB,21-50,Media,paid_media,AM0032,Churned
CUST001525,2024-05-01,North America,Mid-Market,201-500,Manufacturing,outbound_sdr,AM0011,Active
CUST001526,2023-01-01,EMEA,Mid-Market,501-1000,SaaS,partner_referral,AM0017,Renewing Soon
CUST001527,2022-07-01,EMEA,SMB,51-200,Logistics,paid_media,AM0025,Renewing Soon
CUST001528,2025-08-01,EMEA,Mid-Market,201-500,FinTech,outbound_sdr,AM0018,Active
CUST001529,2023-05-01,North America,Mid-Market,501-1000,SaaS,partner_referral,AM0007,Active
CUST001530,2024-09-01,APAC,Mid-Market,501-1000,SaaS,content_marketing,AM0006,Active
CUST001531,2021-12-01,LATAM,SMB,1-20,Healthcare,outbound_sdr,AM0016,Renewing Soon
CUST001532,2024-03-01,North America,SMB,1-20,Healthcare,content_marketing,AM0035,Renewing Soon
CUST001533,2022-10-01,APAC,SMB,1-20,Healthcare,paid_media,AM0006,Renewing Soon
CUST001534,2023-09-01,EMEA,SMB,21-50,Retail,partner_referral,AM0021,Renewing Soon
CUST001535,2024-07-01,EMEA,SMB,1-20,Education,self_serve,AM0023,Active
CUST001536,2024-08-01,North America,Mid-Market,201-500,Media,content_marketing,AM0008,Active
CUST001537,2025-06-01,APAC,SMB,21-50,SaaS,self_serve,AM0016,Churned
CUST001538,2023-04-01,LATAM,SMB,51-200,SaaS,self_serve,AM0009,Active
CUST001539,2024-10-01,APAC,Enterprise,5000+,Retail,partner_referral,AM0040,Active
CUST001540,2023-12-01,LATAM,SMB,21-50,SaaS,self_serve,AM0012,Renewing Soon
CUST001541,2022-08-01,LATAM,SMB,1-20,Healthcare,content_marketing,AM0013,Churned
CUST001542,2025-10-01,North America,SMB,1-20,Retail,content_marketing,AM0019,Active
CUST001543,2025-07-01,EMEA,SMB,21-50,Education,self_serve,AM0017,Active
CUST001544,2025-10-01,EMEA,SMB,1-20,FinTech,paid_media,AM0023,Active
CUST001545,2021-11-01,LATAM,Mid-Market,201-500,Retail,content_marketing,AM0029,Renewing Soon
CUST001546,2024-12-01,North America,SMB,51-200,Retail,content_marketing,AM0037,Renewing Soon
CUST001547,2022-11-01,North America,SMB,1-20,Logistics,partner_referral,AM0036,Churned
CUST001548,2024-09-01,APAC,SMB,21-50,Healthcare,self_serve,AM0006,Churned
CUST001549,2025-07-01,North America,Mid-Market,201-500,Education,paid_media,AM0029,Active
CUST001550,2026-02-01,APAC,SMB,21-50,Education,self_serve,AM0006,Onboarding
CUST001551,2024-07-01,North America,Mid-Market,201-500,FinTech,outbound_sdr,AM0034,Active
CUST001552,2022-10-01,LATAM,SMB,1-20,Retail,content_marketing,AM0001,Renewing Soon
CUST001553,2022-08-01,APAC,Mid-Market,51-200,Retail,outbound_sdr,AM0040,Renewing Soon
CUST001554,2026-01-01,North America,SMB,21-50,FinTech,self_serve,AM0012,Onboarding
CUST001555,2025-09-01,APAC,SMB,1-20,Manufacturing,self_serve,AM0024,Renewing Soon
CUST001556,2021-07-01,North America,SMB,1-20,Manufacturing,partner_referral,AM0031,Renewing Soon
CUST001557,2022-11-01,EMEA,Mid-Market,501-1000,Education,enterprise_sales,AM0017,Renewing Soon
CUST001558,2024-04-01,EMEA,SMB,1-20,SaaS,outbound_sdr,AM0039,Active
CUST001559,2022-01-01,APAC,SMB,21-50,Manufacturing,self_serve,AM0006,Renewing Soon
CUST001560,2025-01-01,North America,SMB,1-20,FinTech,paid_media,AM0032,Active
CUST001561,2024-05-01,North America,SMB,1-20,Retail,partner_referral,AM0036,Churned
CUST001562,2025-08-01,EMEA,SMB,1-20,Retail,self_serve,AM0003,Active
CUST001563,2023-10-01,EMEA,SMB,1-20,Manufacturing,paid_media,AM0038,Churned
CUST001564,2022-05-01,EMEA,SMB,51-200,Manufacturing,self_serve,AM0038,Renewing Soon
CUST001565,2023-04-01,North America,SMB,51-200,Healthcare,paid_media,AM0019,Active
CUST001566,2025-02-01,North America,SMB,21-50,Healthcare,content_marketing,AM0035,Active
CUST001567,2021-12-01,APAC,SMB,21-50,Education,self_serve,AM0002,Churned
CUST001568,2023-08-01,North America,SMB,21-50,SaaS,self_serve,AM0010,Active
CUST001569,2022-06-01,North America,SMB,51-200,Education,content_marketing,AM0034,Renewing Soon
